1,서울특별시 마포구 효창원로95길 24-5,서울특별시 마포구 공덕1동 11-20,37.54913977,126.9620373
1,서울특별시 마포구 효창원로95길 24-4,서울특별시 마포구 공덕1동 11-16,37.54899261,126.9621431
1,서울특별시 마포구 효창원로95길 24,서울특별시 마포구 공덕1동 11-13,37.54890707,126.9621642
1,서울특별시 마포구 효창원로95길 16,서울특별시 마포구 공덕1동 10-20,37.54890573,126.9626008
1,서울특별시 마포구 만리재로12가길 14,서울특별시 마포구 공덕1동 11-29,37.54947592,126.9618679
1,서울특별시 마포구 만리재로14길 36,서울특별시 마포구 공덕1동 9-75,37.549633,126.9619807
1,서울특별시 마포구 만리재로12가길 21,서울특별시 마포구 공덕1동 9-73,37.54947006,126.9623244
1,서울특별시 마포구 효창원로95길24,서울특별시 마포구 공덕1동 11-13,37.54890707,126.9621642
1,서울특별시 마포구 만리재로12가길 29,서울특별시 마포구 공덕1동 9-48,37.54940076,126.962702
1,서울특별시 마포구 만리재로12가길 29-3,서울특별시 마포구 공덕1동 9-47,37.54944368,126.9627052
1,서울특별시 마포구 만리재로12가길 19,서울특별시 마포구 공덕1동 9-5,37.54954911,126.9623627
1,서울특별시 마포구 효창원로97길 10,서울특별시 마포구 공덕1동 9-1,37.54937509,126.9630036
1,서울특별시 마포구 효창원로97길 12,서울특별시 마포구 공덕1동 10-10,37.54920263,126.9629779
1,서울특별시 마포구 만리재로12나길32,서울특별시 마포구 공덕1동 10-7,37.54896991,126.9628395
1,서울특별시 마포구 만리재로16안길 23-6,서울특별시 마포구 공덕1동 10-30,37.54913948,126.9627279
1,서울특별시 마포구 효창원로97길 17,서울특별시 마포구 공덕1동 7-173,37.54900525,126.9631789
1,서울특별시 마포구 효창원로95길 4,서울특별시 마포구 공덕1동 7-166,37.54894461,126.9632225
1,서울특별시 마포구 효창원로97길 20,서울특별시 마포구 공덕1동 10-23,37.54888867,126.9630707
1,서울특별시 마포구 효창원로97길9-3,서울특별시 마포구 공덕1동 7-148,37.54928861,126.9632915
1,서울특별시 마포구 만리재로16안길 11-19,서울특별시 마포구 공덕1동 7-76,37.54960631,126.9633055
1,서울특별시 마포구 만리재로16안길 11-9,서울특별시 마포구 공덕1동 7-37,37.54970717,126.9631682
