근린시설,전체,살인,강도,절도,폭력,성폭력
1.0,0.07294738292288126,0.08463536984547218,0.03449909409992871,-0.0833497631004526,-0.07665541068947959,0.012008160556060002
0.07294738292288126,1.0,0.4662306123514603,0.5947828294802929,0.574087872292751,0.4771473170396379,0.7552976277223532
0.08463536984547218,0.4662306123514603,1.0,0.524719115024941,0.22914093029347107,0.31452919835049914,0.3258262268981703
0.03449909409992871,0.5947828294802929,0.524719115024941,1.0,0.3269701553943235,0.2096994837597645,0.41205614030508403
-0.0833497631004526,0.574087872292751,0.22914093029347107,0.3269701553943235,1.0,0.6920773472634398,0.4082498965834323
-0.07665541068947959,0.4771473170396379,0.31452919835049914,0.2096994837597645,0.6920773472634398,1.0,0.36656993619616185
0.012008160556060002,0.7552976277223532,0.3258262268981703,0.41205614030508403,0.4082498965834323,0.36656993619616185,1.0
