num,street,addr,lat,lnt
1,서울특별시 광진구 용마산로8마길 36,서울특별시 광진구 용마산로8마길 36,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8마길 36,서울특별시 광진구 용마산로8마길 36,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8마길 36,서울특별시 광진구 용마산로8마길 36,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8나길 13,서울특별시 광진구 용마산로8나길 13,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8다길 10,서울특별시 광진구 용마산로8다길 10,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8가길 22-6,서울특별시 광진구 용마산로8가길 22-6,37.55425835,127.0887294
1,서울특별시 광진구 용마산로8길 55,서울특별시 광진구 용마산로8길 55,37.55957362,127.0908819
1,서울특별시 광진구 용마산로8길 55,서울특별시 광진구 용마산로8길 55,37.55957362,127.0908819
1,서울특별시 광진구 용마산로8길 87,서울특별시 광진구 용마산로8길 87,37.55929102,127.092569
1,서울특별시 광진구 용마산로8길 85,서울특별시 광진구 용마산로8길 85,37.55425835,127.0887294
1,서울특별시 광진구 긴고랑로47일 12,서울특별시 광진구 긴고랑로47일 12,37.56274863,127.081572
1,서울특별시 광진구 긴고랑로46나길 8,서울특별시 광진구 긴고랑로46나길 8,37.56250166,127.0811643
1,서울특별시 광진구 영화사로3길 72,서울특별시 광진구 영화사로3길 72,37.55860024,127.0883128
1,서울특별시 광진구 영화사로11나길 41-3,서울특별시 광진구 영화사로11나길 41-3,37.55820558,127.0888662
1,서울특별시 광진구 영화사로7길 45-4,서울특별시 광진구 영화사로7길 45-4,37.55840166,127.0885665
1,서울특별시 광진구 긴고랑로38길 3-26,서울특별시 광진구 긴고랑로38길 3-26,37.56282397,127.0802468
1,서울특별시 광진구 긴고랑로38길 15-2,서울특별시 광진구 긴고랑로38길 15-2,37.56282397,127.0802468
1,서울특별시 광진구 긴고랑로26길 27-8,서울특별시 광진구 긴고랑로26길 27-8,37.56316802,127.0791097
1,서울특별시 광진구 긴고랑로38길 15,서울특별시 광진구 긴고랑로38길 15,37.56282397,127.0802468
1,서울특별시 광진구 용마산로2길 7-3,서울특별시 광진구 용마산로2길 7-3,37.55385186,127.0888137
1,서울특별시 광진구 자양로53길 8-4,서울특별시 광진구 자양로53길 8-4,37.53256632,127.0849303
1,서울특별시 광진구 자양로45길 77,서울특별시 광진구 자양로45길 77,37.53199436,127.085377
1,서울특별시 광진구 자양로43길 76,서울특별시 광진구 자양로43길 76,37.53170541,127.085537
1,서울특별시 광진구 자양로43길 56,서울특별시 광진구 자양로43길 56,37.53170541,127.085537
