,업종명,업소명,소재지도로명,소재지지번,행정동명,업태명,X,Y
29,휴게음식점,부산어묵(가산푸드),서울특별시 금천구 벚꽃로 307 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상1층,가산동,철도역구내,126.881989,37.482155
30,휴게음식점,부산오뎅,서울특별시 금천구 벚꽃로 307 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상1층,가산동,철도역구내,126.881989,37.482155
31,휴게음식점,부산오뎅,서울특별시 금천구 벚꽃로 307 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상1층,가산동,철도역구내,126.881989,37.482155
32,휴게음식점,부산오뎅,서울특별시 금천구 벚꽃로 307 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상1층,가산동,철도역구내,126.881989,37.482155
33,휴게음식점,부산오뎅,서울특별시 금천구 벚꽃로 307 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상1층,가산동,철도역구내,126.881989,37.482155
34,휴게음식점,Cafe Well Bean(카페웰빈),서울특별시 금천구 디지털로9길 33 104호 (가산동 IT미래TOWER),서울특별시 금천구 가산동  60번지 21호  IT미래TOWER-104,가산동,커피숍,126.884815,37.480641
35,휴게음식점,스타벅스 W-Mall점,서울특별시 금천구 디지털로 188 (가산동지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  지하1층 (디지털단지로 285),가산동,커피숍,126.884815,37.480641
36,휴게음식점,스타벅스 W-Mall점,서울특별시 금천구 디지털로 188 (가산동지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  지하1층 (디지털단지로 285),가산동,커피숍,126.884815,37.480641
37,휴게음식점,피자클럽,서울특별시 금천구 디지털로 188 (가산동지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  지하1층 (디지털단지로 285),가산동,패스트푸드,126.884815,37.480641
38,휴게음식점,빠에야 꼬레야 디지털점,서울특별시 금천구 디지털로 188 (가산동 W-MALL 지하1층),서울특별시 금천구 가산동  60번지 27호  W-MALL 지하1층,가산동,일반조리판매,126.884815,37.480641
39,휴게음식점,이삭토스트W몰점,서울특별시 금천구 디지털로 188 (가산동외1필지 지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  외1필지 지하1층 (디지털단지로 285),가산동,일반조리판매,126.884815,37.480641
40,휴게음식점,배스킨라빈스(가산W몰점),서울특별시 금천구 디지털로 188 (가산동외 1필지 지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  외 1필지 지하1층 (디지털단지로 285),가산동,기타 휴게음식점,126.884815,37.480641
41,휴게음식점,배스킨라빈스(가산W몰점),서울특별시 금천구 디지털로 188 (가산동외 1필지 지하1층 (디지털단지로 285)),서울특별시 금천구 가산동  60번지 27호  외 1필지 지하1층 (디지털단지로 285),가산동,기타 휴게음식점,126.884815,37.480641
42,휴게음식점,써니빈커피,서울특별시 금천구 가산디지털2로 98 (가산동롯데IT캐슬 2동 109호 지상1층 (가산디지털2길 99)),서울특별시 금천구 가산동  550번지 1호  롯데IT캐슬 2동 109호 지상1층 (가산디지털2길 99),가산동,커피숍,126.878466,37.47804
43,휴게음식점,다이닝박스(보성커머스),서울특별시 금천구 벚꽃로 307 지상2층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상2층,가산동,철도역구내,126.881989,37.482155
44,휴게음식점,다이닝박스(보성커머스),서울특별시 금천구 벚꽃로 307 지상2층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상2층,가산동,철도역구내,126.881989,37.482155
45,휴게음식점,코레일유통(주)보성커머스,서울특별시 금천구 벚꽃로 307 지상2층 (가산동),서울특별시 금천구 가산동  468번지 4호  지상2층,가산동,철도역구내,126.881989,37.482155
46,휴게음식점,미니스톱금천벽산점,서울특별시 금천구 가산디지털1로 219 103호 (가산동 벽산디지털밸리6차),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리6차-103,가산동,일반조리판매,126.879975,37.484524
47,휴게음식점,미니스톱금천벽산점,서울특별시 금천구 가산디지털1로 219 103호 (가산동 벽산디지털밸리6차),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리6차-103,가산동,일반조리판매,126.879975,37.484524
48,휴게음식점,세븐일레븐(LDCC점),서울특별시 금천구 가산디지털2로 179 (가산동롯데정보센터 1층),서울특별시 금천구 가산동  533번지 2호  롯데정보센터 1층,가산동,일반조리판매,126.876208,37.484605
49,휴게음식점,호서분식,서울특별시 금천구 가산디지털1로 70 (가산동호서대벤처타워 101호),서울특별시 금천구 가산동  319번지 0호  호서대벤처타워 101호,가산동,일반조리판매,126.886092,37.472363
50,휴게음식점,라떼야커피,서울특별시 금천구 가산디지털1로 70 (가산동호서대벤처타워 101호),서울특별시 금천구 가산동  319번지 0호  호서대벤처타워 101호,가산동,커피숍,126.886092,37.472363
51,휴게음식점,대청이노플렉스1차,서울특별시 금천구 가산디지털1로 151 (가산동이노플렉스1차 101호),서울특별시 금천구 가산동  371번지 47호  이노플렉스1차 101호,가산동,커피숍,126.884449,37.477168
52,휴게음식점,하루애,서울특별시 금천구 가산디지털2로 14 (가산동대륭테크노타운12차 B211),서울특별시 금천구 가산동  327번지 32호  대륭테크노타운12차 B211,가산동,일반조리판매,126.885447,37.470835
53,휴게음식점,더카페 가산2호(우림),서울특별시 금천구 가산디지털1로 168 A동 113호 (가산동 우림라이온스밸리),서울특별시 금천구 가산동  371번지 28호 A 우림라이온스밸리-113,가산동,커피숍,126.884449,37.477168
54,휴게음식점,영아분식,서울특별시 금천구 두산로9길 65 (가산동지상1층),서울특별시 금천구 가산동  235번지 4호  지상1층,가산동,일반조리판매,126.89284,37.473175
55,휴게음식점,버무리,서울특별시 금천구 가산로 99 (가산동두산상가 106호(가산로 314)),서울특별시 금천구 가산동  769번지 0호  두산상가 106호(가산로 314),가산동,일반조리판매,126.892327,37.474999
56,휴게음식점,스몰타운,서울특별시 금천구 가산디지털1로 212 코오롱디지털타워애스턴 103호 (가산동),서울특별시 금천구 가산동  505번지 14호  코오롱디지털타워애스턴-103,가산동,커피숍,126.877316,37.483147
57,휴게음식점,스몰타운,서울특별시 금천구 가산디지털1로 212 코오롱디지털타워애스턴 103호 (가산동),서울특별시 금천구 가산동  505번지 14호  코오롱디지털타워애스턴-103,가산동,커피숍,126.877316,37.483147
58,휴게음식점,테이크아웃 스토리,서울특별시 금천구 가산디지털1로 168 A215호 (가산동 우림라이온스밸리),서울특별시 금천구 가산동  371번지 28호  우림라이온스밸리-A215,가산동,커피숍,126.884449,37.477168
59,휴게음식점,카페 여유 로그,서울특별시 금천구 가산디지털2로 14 101102호 (가산동 대륭테크노타운12차),서울특별시 금천구 가산동  327번지 32호  대륭테크노타운12차-101102,가산동,커피숍,126.885447,37.470835
60,휴게음식점,스위트 번스 가산점,서울특별시 금천구 가산디지털2로 14 101102호 (가산동 대륭테크노타운12차),서울특별시 금천구 가산동  327번지 32호  대륭테크노타운12차-101102,가산동,커피숍,126.885447,37.470835
61,휴게음식점,미니스탑 가산대륭점,서울특별시 금천구 가산디지털2로 14 105호 (가산동외2필지 대륭테크노타운 12차),서울특별시 금천구 가산동  327번지 32호  외2필지 대륭테크노타운 12차-105,가산동,편의점,126.885447,37.470835
62,휴게음식점,미니스탑 가산대륭점,서울특별시 금천구 가산디지털2로 14 105호 (가산동외2필지 대륭테크노타운 12차),서울특별시 금천구 가산동  327번지 32호  외2필지 대륭테크노타운 12차-105,가산동,편의점,126.885447,37.470835
63,휴게음식점,피자바오,서울특별시 금천구 가산로 99 (가산동외2필지 두산상가103호(구로동길314)),서울특별시 금천구 가산동  769번지 0호  외2필지 두산상가103호(구로동길314),가산동,패스트푸드,126.892327,37.474999
64,휴게음식점,커피나무,서울특별시 금천구 벚꽃로 234 101호 (가산동 에이스하이엔드6차),서울특별시 금천구 가산동  60번지 25호  에이스하이엔드6차-101,가산동,커피숍,126.884815,37.480641
65,휴게음식점,더카페,서울특별시 금천구 디지털로9길 56 109호 (가산동 코오롱테크노밸리),서울특별시 금천구 가산동  60번지 4호  코오롱테크노밸리-109,가산동,커피숍,126.884815,37.480641
66,휴게음식점,샌드리치,서울특별시 금천구 가산디지털1로 186 (가산동제이플라츠 104-3호),서울특별시 금천구 가산동  459번지 11호  제이플라츠 104-3호,가산동,일반조리판매,126.878489,37.481833
67,휴게음식점,엔제리너스가산아이티점,서울특별시 금천구 디지털로 130 (가산동남성프라자 102호),서울특별시 금천구 가산동  345번지 30호  남성프라자 102호,가산동,커피숍,126.883589,37.471907
68,휴게음식점,킹스빈커피,서울특별시 금천구 가산디지털2로 53 (가산동 한라시그마밸리 B117),서울특별시 금천구 가산동  345번지 90호  ,가산동,커피숍,126.883589,37.471907
69,휴게음식점,미니스톱가산한라점,서울특별시 금천구 가산디지털2로 53 지상1층 102-1호 (가산동 한라시그마밸리),서울특별시 금천구 가산동  345번지 90호  한라시그마밸리 102-1호,가산동,편의점,126.883589,37.471907
70,휴게음식점,미니스톱가산한라점,서울특별시 금천구 가산디지털2로 53 지상1층 102-1호 (가산동 한라시그마밸리),서울특별시 금천구 가산동  345번지 90호  한라시그마밸리 102-1호,가산동,편의점,126.883589,37.471907
71,휴게음식점,나뚜루가산디지털점,서울특별시 금천구 가산디지털1로 186 (가산동제이플라츠 A동 103호),서울특별시 금천구 가산동  459번지 11호  제이플라츠 A동 103호,가산동,기타 휴게음식점,126.878489,37.481833
72,휴게음식점,김밥천국,서울특별시 금천구 가산디지털1로 145 (가산동에이스하이엔드타워3차 103호),서울특별시 금천구 가산동  371번지 50호  에이스하이엔드타워3차 103호,가산동,일반조리판매,126.884449,37.477168
73,휴게음식점,미니스톱 가산하이엔드점,서울특별시 금천구 벚꽃로 234 (가산동에이스하이엔드타워6 107호),서울특별시 금천구 가산동  60번지 25호  에이스하이엔드타워6 107호,가산동,커피숍,126.884815,37.480641
74,휴게음식점,미니스톱 가산하이엔드점,서울특별시 금천구 벚꽃로 234 (가산동에이스하이엔드타워6 107호),서울특별시 금천구 가산동  60번지 25호  에이스하이엔드타워6 107호,가산동,커피숍,126.884815,37.480641
75,휴게음식점,미니스톱 가산하이엔드점,서울특별시 금천구 벚꽃로 234 (가산동에이스하이엔드타워6 107호),서울특별시 금천구 가산동  60번지 25호  에이스하이엔드타워6 107호,가산동,커피숍,126.884815,37.480641
76,휴게음식점,옥희네분식,서울특별시 금천구 남부순환로112길 42 (가산동(지상1층)),서울특별시 금천구 가산동  146번지 28호  (지상1층),가산동,일반조리판매,126.894094,37.477845
77,휴게음식점,미니스톱가산에이스점,서울특별시 금천구 가산디지털1로 145 (가산동에이스하이엔드타워3차 104호),서울특별시 금천구 가산동  371번지 50호  에이스하이엔드타워3차 104호,가산동,일반조리판매,126.884449,37.477168
78,휴게음식점,글로리아진스커피 가산점,서울특별시 금천구 가산디지털1로 145 (가산동에이스하이엔드타워3 108호),서울특별시 금천구 가산동  371번지 50호  에이스하이엔드타워3 108호,가산동,커피숍,126.884449,37.477168
79,휴게음식점,비틀주스 가산디지털단지점,서울특별시 금천구 디지털로9길 99 107호 (가산동 스타밸리),서울특별시 금천구 가산동  60번지 11호  스타밸리-107,가산동,커피숍,126.884815,37.480641
80,휴게음식점,미니스톱 가산테크노점,서울특별시 금천구 가마산로 96 (가산동대륭테크노타운8차 106호),서울특별시 금천구 가산동  481번지 11호  대륭테크노타운8차 106호,가산동,일반조리판매,126.879975,37.484524
